とんだ,1342,1342,3908,連体詞,*,*,*,*,*,とんだ,トンダ,トンダ,0/3,*
超然たる,1342,1342,3405,連体詞,*,*,*,*,*,超然たる,チョウゼンタル,チョーゼンタル,0/7,*
切々たる,1342,1342,3405,連体詞,*,*,*,*,*,切々たる,セツセツタル,セツセツタル,0/6,*
名だたる,1342,1342,3405,連体詞,*,*,*,*,*,名だたる,ナダタル,ナダタル,0/4,*
そうした,1342,1342,2291,連体詞,*,*,*,*,*,そうした,ソウシタ,ソーシタ,0/4,*
あんな,1342,1342,3622,連体詞,*,*,*,*,*,あんな,アンナ,アンナ,0/3,*
小さな,1342,1342,3095,連体詞,*,*,*,*,*,小さな,チイサナ,チーサナ,0/4,*
ろくな,1342,1342,3745,連体詞,*,*,*,*,*,ろくな,ロクナ,ロクナ,0/3,*
漫然たる,1342,1342,3405,連体詞,*,*,*,*,*,漫然たる,マンゼンタル,マンゼンタル,0/6,*
なんらかの,1342,1342,3735,連体詞,*,*,*,*,*,なんらかの,ナンラカノ,ナンラカノ,0/5,*
他の,1342,1342,6419,連体詞,*,*,*,*,*,他の,タノ,タノ,0/2,*
あの,1342,1342,1552,連体詞,*,*,*,*,*,あの,アノ,アノ,0/2,*
漠たる,1342,1342,3405,連体詞,*,*,*,*,*,漠たる,バクタル,バクタル,0/4,*
かの,1342,1342,4613,連体詞,*,*,*,*,*,かの,カノ,カノ,0/2,*
津々たる,1342,1342,3405,連体詞,*,*,*,*,*,津々たる,シンシンタル,シンシンタル,0/6,*
何らかの,1342,1342,3372,連体詞,*,*,*,*,*,何らかの,ナンラカノ,ナンラカノ,0/5,*
轟々たる,1342,1342,3405,連体詞,*,*,*,*,*,轟々たる,ゴウゴウタル,ゴーゴータル,0/6,*
然るべき,1342,1342,3511,連体詞,*,*,*,*,*,然るべき,シカルベキ,シカルベキ,0/5,*
断然たる,1342,1342,3405,連体詞,*,*,*,*,*,断然たる,ダンゼンタル,ダンゼンタル,0/6,*
まさかの,1342,1342,3748,連体詞,*,*,*,*,*,まさかの,マサカノ,マサカノ,0/4,*
断固たる,1342,1342,3404,連体詞,*,*,*,*,*,断固たる,ダンコタル,ダンコタル,0/5,*
奮然たる,1342,1342,3405,連体詞,*,*,*,*,*,奮然たる,フンゼンタル,フンゼンタル,0/6,*
漠然たる,1342,1342,3405,連体詞,*,*,*,*,*,漠然たる,バクゼンタル,バクゼンタル,0/6,*
きたる,1342,1342,4370,連体詞,*,*,*,*,*,きたる,キタル,キタル,0/3,*
見知らぬ,1342,1342,2601,連体詞,*,*,*,*,*,見知らぬ,ミシラヌ,ミシラヌ,0/4,*
大きな,1342,1342,2695,連体詞,*,*,*,*,*,大きな,オオキナ,オーキナ,0/4,*
毅然たる,1342,1342,3405,連体詞,*,*,*,*,*,毅然たる,キゼンタル,キゼンタル,0/5,*
楚々たる,1342,1342,3405,連体詞,*,*,*,*,*,楚々たる,ソソタル,ソソタル,0/4,*
とある,1342,1342,3391,連体詞,*,*,*,*,*,とある,トアル,トアル,0/3,*
いかなる,1342,1342,3719,連体詞,*,*,*,*,*,いかなる,イカナル,イカナル,0/4,*
主たる,1342,1342,3384,連体詞,*,*,*,*,*,主たる,シュタル,シュタル,0/4,*
おもだった,1342,1342,3745,連体詞,*,*,*,*,*,おもだった,オモダッタ,オモダッタ,0/5,*
敢然たる,1342,1342,3405,連体詞,*,*,*,*,*,敢然たる,カンゼンタル,カンゼンタル,0/6,*
ある,1342,1342,3465,連体詞,*,*,*,*,*,ある,アル,アル,1/2,*
単なる,1342,1342,3400,連体詞,*,*,*,*,*,単なる,タンナル,タンナル,0/4,*
あれらの,1342,1342,3745,連体詞,*,*,*,*,*,あれらの,アレラノ,アレラノ,0/4,*
平然たる,1342,1342,3405,連体詞,*,*,*,*,*,平然たる,ヘイゼンタル,ヘイゼンタル,0/6,*
隠然たる,1342,1342,3399,連体詞,*,*,*,*,*,隠然たる,インゼンタル,インゼンタル,0/6,*
素知らぬ,1342,1342,3379,連体詞,*,*,*,*,*,素知らぬ,ソシラヌ,ソシラヌ,0/4,*
さらなる,1342,1342,4468,連体詞,*,*,*,*,*,さらなる,サラナル,サラナル,0/4,*
あらゆる,1342,1342,3740,連体詞,*,*,*,*,*,あらゆる,アラユル,アラユル,0/4,*
ふとした,1342,1342,3745,連体詞,*,*,*,*,*,ふとした,フトシタ,フトシタ,0/4,*
端然たる,1342,1342,3405,連体詞,*,*,*,*,*,端然たる,タンゼンタル,タンゼンタル,0/6,*
たっての,1342,1342,3747,連体詞,*,*,*,*,*,たっての,タッテノ,タッテノ,0/4,*
厳然たる,1342,1342,3403,連体詞,*,*,*,*,*,厳然たる,ゲンゼンタル,ゲンゼンタル,0/6,*
ほんの,1342,1342,3115,連体詞,*,*,*,*,*,ほんの,ホンノ,ホンノ,0/3,*
